fact_table_natural_key (txn_id),accm_txn_complete_time
3551,2022-05-26 02:13:20
3552,2022-05-26 06:12:36
3553,2022-05-25 00:15:33
3554,2022-05-23 03:18:42
3555,2022-05-21 22:18:08
3556,2022-05-30 04:35:21
3557,2022-05-27 02:34:36
3558,2022-05-29 21:50:56
3559,2022-05-21 06:54:54
3560,2022-05-29 09:14:59
3561,2022-05-26 17:05:24
3562,2022-05-23 09:17:50
3563,2022-05-27 14:42:58
3564,2022-05-27 10:10:31
3565,2022-05-28 22:41:27
3566,2022-05-24 18:22:51
3567,2022-05-27 16:32:31
3568,2022-05-26 20:03:35
3569,2022-05-21 20:05:39
3570,2022-05-20 20:37:44
3571,2022-05-21 14:03:25
3572,2022-05-21 23:25:23
3573,2022-05-22 11:39:59
3574,2022-05-25 20:57:54
3575,2022-05-29 20:22:50
3576,2022-05-22 19:24:26
3577,2022-05-22 02:45:30
3578,2022-05-27 13:01:22
3579,2022-05-26 12:31:13
3580,2022-05-22 21:23:08
3581,2022-05-28 15:51:12
3582,2022-05-27 19:30:37
3583,2022-05-25 09:43:50
3584,2022-05-22 02:06:40
3585,2022-05-26 22:40:20
3586,2022-05-26 19:50:10
3587,2022-05-22 13:42:28
3588,2022-05-27 15:25:36
3589,2022-05-30 00:07:47
3590,2022-05-27 20:43:36
3591,2022-05-22 04:19:11
3592,2022-05-21 04:19:15
3593,2022-05-21 13:15:58
3594,2022-05-25 17:38:49
3595,2022-05-25 19:43:20
3596,2022-05-24 11:03:52
3597,2022-05-22 09:29:11
3598,2022-05-22 13:19:36
3599,2022-05-28 01:39:57
3600,2022-05-29 14:41:37
3601,2022-05-21 19:37:19
3602,2022-05-26 03:31:15
3603,2022-05-25 08:36:45
3604,2022-05-30 02:42:58
3605,2022-05-24 23:34:26
3606,2022-05-21 06:22:37
3607,2022-05-29 01:29:15
3608,2022-05-24 05:38:16
3609,2022-05-28 12:01:53
3610,2022-05-23 04:07:43
3611,2022-05-24 15:58:23
3612,2022-05-23 14:35:19
3613,2022-05-25 16:31:31
3614,2022-05-24 13:31:21
3615,2022-05-22 09:25:24
3616,2022-05-26 12:53:48
3617,2022-05-30 05:03:10
3618,2022-05-24 05:41:32
3619,2022-05-22 07:45:06
3620,2022-05-22 12:38:58
3621,2022-05-22 02:42:30
3622,2022-05-20 12:46:01
3623,2022-05-27 22:31:39
3624,2022-05-23 12:50:48
3625,2022-05-25 16:53:46
3626,2022-05-29 17:41:52
3627,2022-05-20 20:25:51
3628,2022-05-25 06:09:24
3629,2022-05-26 21:35:07
3630,2022-05-25 22:21:27
3631,2022-05-26 04:27:51
3632,2022-05-20 16:54:23
3633,2022-05-26 19:21:45
3634,2022-05-24 15:05:58
3635,2022-05-23 00:05:28
3636,2022-05-23 06:08:33
3637,2022-05-28 11:22:40
3638,2022-05-20 16:18:14
3639,2022-05-21 17:21:42
3640,2022-05-28 11:31:02
3641,2022-05-25 08:00:00
3642,2022-05-21 10:18:52
3643,2022-05-24 19:01:34
3644,2022-05-27 06:38:30
3645,2022-05-30 04:57:06
3646,2022-05-22 02:39:55
3647,2022-05-24 18:55:03
3648,2022-05-24 14:40:30
3649,2022-05-28 01:58:48
3650,2022-05-30 06:20:07
3651,2022-05-28 08:24:54
3652,2022-05-21 03:55:56
3653,2022-05-21 15:17:10
3654,2022-05-25 19:46:44
3655,2022-05-30 01:33:05
3656,2022-05-30 02:21:11
3657,2022-05-25 07:03:51
3658,2022-05-23 18:01:04
3659,2022-05-27 19:27:46
3660,2022-05-25 10:40:05
3661,2022-05-28 06:34:32
3662,2022-05-24 09:49:50
3663,2022-05-24 19:46:20
3664,2022-05-22 06:39:32
3665,2022-05-26 19:38:33
3666,2022-05-21 13:25:00
3667,2022-05-23 11:19:00
3668,2022-05-25 02:11:39
3669,2022-05-24 23:05:08
3670,2022-05-24 15:04:41
3671,2022-05-21 10:37:15
3672,2022-05-22 04:14:32
3673,2022-05-28 05:04:27
3674,2022-05-21 14:17:38
3675,2022-05-30 08:01:12
3676,2022-05-29 21:38:55
3677,2022-05-21 02:11:19
3678,2022-05-27 16:29:01
3679,2022-05-24 22:22:12
3680,2022-05-23 00:48:21
3681,2022-05-25 10:19:48
3682,2022-05-25 21:30:10
3683,2022-05-29 21:45:42
3684,2022-05-21 04:45:38
3685,2022-05-24 02:56:58
3686,2022-05-26 17:49:10
3687,2022-05-20 18:48:09
3688,2022-05-27 14:41:16
3689,2022-05-25 04:34:06
3690,2022-05-21 11:17:24
3691,2022-05-29 19:56:22
3692,2022-05-23 11:35:36
3693,2022-05-24 19:21:07
3694,2022-05-28 09:11:24
3695,2022-05-27 22:00:01
3696,2022-05-26 12:51:01
3697,2022-05-23 01:42:21
3698,2022-05-28 09:06:09
3699,2022-05-29 19:12:49
3700,2022-05-27 05:51:40
3701,2022-05-26 15:26:15
3702,2022-05-30 08:17:40
3703,2022-05-29 13:16:14
3704,2022-05-29 13:28:26
3705,2022-05-23 07:05:33
3706,2022-05-23 22:48:10
3707,2022-05-22 00:41:14
3708,2022-05-26 18:44:15
3709,2022-05-28 06:23:15
3710,2022-05-23 03:18:39
3711,2022-05-23 18:31:17
3712,2022-05-25 10:44:51
3713,2022-05-27 22:56:06
3714,2022-05-25 19:04:17
3715,2022-05-23 21:08:30
3716,2022-05-20 12:38:07
3717,2022-05-24 22:35:49
3718,2022-05-20 22:44:04
3719,2022-05-21 07:26:51
3720,2022-05-21 13:08:58
3721,2022-05-29 06:20:46
3722,2022-05-22 19:04:35
3723,2022-05-24 14:11:53
3724,2022-05-28 10:03:36
3725,2022-05-27 06:13:05
3726,2022-05-29 16:10:33
3727,2022-05-24 10:27:13
3728,2022-05-27 09:07:38
3729,2022-05-23 14:48:26
3730,2022-05-27 14:15:29
3731,2022-05-30 01:29:17
3732,2022-05-22 22:05:32
3733,2022-05-29 07:43:14
3734,2022-05-21 15:06:57
3735,2022-05-24 14:35:14
3736,2022-05-23 22:22:48
3737,2022-05-21 11:44:12
3738,2022-05-24 19:41:43
3739,2022-05-24 21:20:27
3740,2022-05-21 13:09:48
3741,2022-05-22 11:32:52
3742,2022-05-22 07:02:23
3743,2022-05-23 08:35:31
3744,2022-05-22 20:19:53
3745,2022-05-23 12:14:21
3746,2022-05-28 17:12:27
3747,2022-05-22 05:53:53
3748,2022-05-30 04:28:33
3749,2022-05-22 04:12:11
3750,2022-05-21 09:36:20
3751,2022-05-29 07:59:33
3752,2022-05-28 20:35:27
3753,2022-05-23 15:32:02
3754,2022-05-21 06:59:38
3755,2022-05-29 05:53:34
3756,2022-05-26 00:04:00
3757,2022-05-24 18:38:58
3758,2022-05-20 23:49:16
3759,2022-05-21 08:11:10
3760,2022-05-26 04:57:11
3761,2022-05-26 17:58:57
3762,2022-05-28 09:39:45
3763,2022-05-20 16:49:43
3764,2022-05-26 08:54:36
3765,2022-05-21 20:44:18
3766,2022-05-24 18:38:05
3767,2022-05-23 22:54:07
3768,2022-05-26 12:22:37
3769,2022-05-29 22:27:22
3770,2022-05-21 12:33:01
3771,2022-05-30 02:22:32
3772,2022-05-23 00:46:35
3773,2022-05-24 10:20:26
3774,2022-05-23 19:18:52
3775,2022-05-25 08:11:46
3776,2022-05-28 23:32:53
3777,2022-05-23 22:14:36
3778,2022-05-21 13:13:50
3779,2022-05-21 07:40:23
3780,2022-05-23 00:08:22
3781,2022-05-25 22:02:54
3782,2022-05-21 09:29:43
3783,2022-05-24 16:30:44
3784,2022-05-29 16:38:48
3785,2022-05-29 23:59:18
3786,2022-05-27 00:34:01
3787,2022-05-29 13:09:37
3788,2022-05-20 16:19:47
3789,2022-05-21 21:16:07
3790,2022-05-22 08:26:43
3791,2022-05-21 05:00:49
3792,2022-05-26 07:04:11
3793,2022-05-24 23:29:33
3794,2022-05-21 14:53:21
3795,2022-05-26 08:04:56
3796,2022-05-28 18:45:15
3797,2022-05-23 19:56:03
3798,2022-05-20 14:11:44
3799,2022-05-20 16:04:25
3800,2022-05-28 19:11:24
3801,2022-05-24 20:51:14
3802,2022-05-21 21:24:29
3803,2022-05-23 11:57:00
3804,2022-05-20 23:06:19
3805,2022-05-27 14:43:51
3806,2022-05-25 04:27:57
3807,2022-05-23 23:57:59
3808,2022-05-26 13:20:38
3809,2022-05-21 01:41:53
3810,2022-05-29 00:55:09
3811,2022-05-29 10:30:07
3812,2022-05-26 09:26:17
3813,2022-05-21 00:38:51
3814,2022-05-27 18:38:46
3815,2022-05-25 12:11:57
3816,2022-05-26 09:51:48
3817,2022-05-20 19:05:02
3818,2022-05-27 15:54:25
3819,2022-05-29 18:50:55
3820,2022-05-23 02:59:52
3821,2022-05-25 04:03:25
3822,2022-05-28 19:53:48
3823,2022-05-27 11:25:30
3824,2022-05-30 03:59:19
3825,2022-05-23 12:33:36
3826,2022-05-28 15:21:09
3827,2022-05-28 16:27:30
3828,2022-05-28 18:06:42
3829,2022-05-30 02:46:07
3830,2022-05-26 01:58:42
3831,2022-05-21 06:53:06
3832,2022-05-23 05:17:09
3833,2022-05-22 02:14:09
3834,2022-05-26 17:39:55
3835,2022-05-22 09:36:28
3836,2022-05-22 03:25:39
3837,2022-05-27 08:34:27
3838,2022-05-25 01:51:34
3839,2022-05-22 21:16:23
3840,2022-05-25 16:25:21
3841,2022-05-23 11:32:37
3842,2022-05-26 19:27:05
3843,2022-05-22 12:29:47
3844,2022-05-27 22:45:55
3845,2022-05-28 18:52:28
3846,2022-05-27 09:42:36
3847,2022-05-25 15:58:54
3848,2022-05-24 23:40:33
3849,2022-05-26 04:55:37
3850,2022-05-20 18:29:33
3851,2022-05-29 15:06:20
3852,2022-05-21 07:41:41
3853,2022-05-27 08:32:06
3854,2022-05-26 02:26:44
3855,2022-05-28 01:57:07
3856,2022-05-27 07:04:17
3857,2022-05-22 14:07:03
3858,2022-05-28 00:01:18
3859,2022-05-24 01:05:25
3860,2022-05-24 10:01:47
3861,2022-05-26 11:21:32
3862,2022-05-26 17:30:37
3863,2022-05-29 03:39:17
3864,2022-05-30 07:07:17
3865,2022-05-26 15:49:32
3866,2022-05-27 17:46:28
3867,2022-05-21 04:52:41
3868,2022-05-26 08:32:02
3869,2022-05-23 19:45:11
3870,2022-05-21 12:36:45
3871,2022-05-29 22:29:45
3872,2022-05-20 21:57:26
3873,2022-05-30 04:05:49
3874,2022-05-21 22:26:06
3875,2022-05-28 16:43:55
3876,2022-05-28 14:48:54
3877,2022-05-21 16:27:40
3878,2022-05-25 09:58:29
3879,2022-05-24 16:46:48
3880,2022-05-24 22:16:31
3881,2022-05-26 14:27:55
3882,2022-05-24 21:29:43
3883,2022-05-22 02:30:54
3884,2022-05-23 16:48:13
3885,2022-05-25 19:14:31
3886,2022-05-30 00:43:16
3887,2022-05-22 19:56:51
3888,2022-05-24 03:47:41
3889,2022-05-22 04:14:10
3890,2022-05-29 03:32:48
3891,2022-05-22 15:57:59
3892,2022-05-21 19:57:52
3893,2022-05-20 19:56:40
3894,2022-05-22 05:20:44
3895,2022-05-27 03:20:27
3896,2022-05-24 19:26:39
3897,2022-05-21 18:36:49
3898,2022-05-27 14:18:08
3899,2022-05-28 07:06:00
3900,2022-05-25 19:06:15
3901,2022-05-24 15:58:16
3902,2022-05-21 06:17:16
3903,2022-05-30 02:00:58
3904,2022-05-28 16:07:25
3905,2022-05-26 11:00:07
3906,2022-05-29 16:00:18
3907,2022-05-23 15:11:53
3908,2022-05-28 13:42:09
3909,2022-05-23 20:59:04
3910,2022-05-28 00:24:54
3911,2022-05-21 13:37:21
3912,2022-05-22 09:23:21
3913,2022-05-29 03:30:27
3914,2022-05-28 15:18:44
3915,2022-05-26 17:05:07
3916,2022-05-23 19:55:22
3917,2022-05-27 03:05:42
3918,2022-05-24 11:50:11
3919,2022-05-23 00:42:29
3920,2022-05-27 19:10:18
3921,2022-05-25 17:40:07
3922,2022-05-28 21:36:23
3923,2022-05-29 19:35:34
3924,2022-05-29 04:45:59
3925,2022-05-21 10:39:31
3926,2022-05-23 19:06:31
3927,2022-05-22 13:41:13
3928,2022-05-23 22:59:08
3929,2022-05-22 02:50:28
3930,2022-05-22 04:55:49
3931,2022-05-22 02:11:47
3932,2022-05-28 04:28:19
3933,2022-05-24 15:04:58
3934,2022-05-25 15:23:01
3935,2022-05-26 00:32:27
3936,2022-05-22 19:27:13
3937,2022-05-26 18:38:55
3938,2022-05-20 21:15:16
3939,2022-05-21 07:56:49
3940,2022-05-29 08:28:03
3941,2022-05-25 08:41:35
3942,2022-05-26 20:48:29
3943,2022-05-22 18:48:57
3944,2022-05-29 13:47:51
3945,2022-05-27 16:46:26
3946,2022-05-29 19:33:31
3947,2022-05-25 19:21:57
3948,2022-05-25 22:59:16
3949,2022-05-20 16:22:39
3950,2022-05-23 15:43:39
3951,2022-05-29 23:26:59
3952,2022-05-29 01:46:20
3953,2022-05-22 13:41:46
3954,2022-05-25 22:01:06
3955,2022-05-22 16:47:56
3956,2022-05-24 12:17:35
3957,2022-05-25 04:37:32
3958,2022-05-21 09:32:43
3959,2022-05-22 03:33:56
3960,2022-05-29 11:48:57
3961,2022-05-22 08:36:25
3962,2022-05-27 12:30:26
3963,2022-05-24 17:49:19
3964,2022-05-22 06:39:41
3965,2022-05-20 18:01:17
3966,2022-05-23 23:30:52
3967,2022-05-28 20:00:30
3968,2022-05-27 22:06:39
3969,2022-05-26 08:35:01
3970,2022-05-30 06:21:25
3971,2022-05-20 16:09:27
3972,2022-05-27 08:44:51
3973,2022-05-28 04:35:32
3974,2022-05-28 09:22:58
3975,2022-05-24 11:29:26
3976,2022-05-28 01:34:31
3977,2022-05-26 08:01:32
3978,2022-05-22 09:45:31
3979,2022-05-23 16:42:10
3980,2022-05-30 04:58:20
3981,2022-05-28 23:49:54
3982,2022-05-21 05:36:40
3983,2022-05-21 20:57:59
3984,2022-05-28 13:19:09
3985,2022-05-22 10:33:32
3986,2022-05-22 10:41:17
3987,2022-05-20 23:28:47
3988,2022-05-21 22:28:03
3989,2022-05-28 08:03:47
3990,2022-05-24 11:43:33
3991,2022-05-23 18:03:09
3992,2022-05-23 11:41:00
3993,2022-05-29 12:13:22
3994,2022-05-30 00:47:42
3995,2022-05-29 23:00:28
3996,2022-05-20 19:44:02
3997,2022-05-22 20:56:29
3998,2022-05-23 07:43:04
3999,2022-05-27 09:08:05
4000,2022-05-27 18:19:47
4001,2022-05-24 06:42:48
4002,2022-05-30 05:18:01
4003,2022-05-26 09:14:40
4004,2022-05-29 07:35:29
4005,2022-05-25 10:21:28
4006,2022-05-23 08:08:31
4007,2022-05-22 06:04:48
4008,2022-05-25 19:13:23
4009,2022-05-26 12:20:08
4010,2022-05-24 23:19:48
4011,2022-05-21 00:40:17
4012,2022-05-23 00:03:57
4013,2022-05-28 12:33:40
4014,2022-05-28 06:14:05
4015,2022-05-22 06:44:29
4016,2022-05-26 11:22:34
4017,2022-05-25 12:19:35
4018,2022-05-23 20:18:00
4019,2022-05-20 16:16:02
4020,2022-05-29 17:30:44
4021,2022-05-21 23:58:12
4022,2022-05-26 15:20:06
4023,2022-05-27 02:11:50
4024,2022-05-28 16:12:14
4025,2022-05-26 20:44:30
4026,2022-05-24 18:40:22
4027,2022-05-26 20:52:13
4028,2022-05-26 10:50:32
4029,2022-05-24 03:18:27
4030,2022-05-25 06:21:25
4031,2022-05-27 13:12:19
4032,2022-05-25 06:05:30
4033,2022-05-28 10:37:33
4034,2022-05-23 18:31:45
4035,2022-05-26 22:24:52
4036,2022-05-27 04:57:16
4037,2022-05-26 05:12:48
4038,2022-05-29 16:13:45
4039,2022-05-26 10:52:45
4040,2022-05-28 10:58:18
4041,2022-05-27 14:54:11
4042,2022-05-28 00:20:38
4043,2022-05-23 22:09:37
4044,2022-05-21 04:19:42
4045,2022-05-27 13:35:26
4046,2022-05-22 17:08:53
4047,2022-05-25 02:25:45
4048,2022-05-29 23:20:45
4049,2022-05-30 01:28:49
4050,2022-05-22 02:05:25
4051,2022-05-22 13:28:58
4052,2022-05-23 11:56:56
4053,2022-05-21 19:49:48
4054,2022-05-24 08:54:23
4055,2022-05-29 20:07:54
4056,2022-05-23 02:32:40
4057,2022-05-21 19:33:50
4058,2022-05-27 12:13:22
4059,2022-05-29 13:03:12
4060,2022-05-27 02:42:53
4061,2022-05-23 23:25:55
4062,2022-05-23 14:39:23
4063,2022-05-30 01:47:06
4064,2022-05-29 03:40:04
4065,2022-05-22 11:47:20
4066,2022-05-28 14:20:00
4067,2022-05-25 07:43:41
4068,2022-05-29 15:09:33
4069,2022-05-25 13:03:30
4070,2022-05-20 16:14:21
4071,2022-05-25 10:40:24
4072,2022-05-21 18:16:55
4073,2022-05-22 14:50:40
4074,2022-05-21 07:27:27
4075,2022-05-24 15:41:23
4076,2022-05-26 09:41:28
4077,2022-05-21 03:06:37
4078,2022-05-20 14:27:53
4079,2022-05-23 21:00:23
4080,2022-05-28 11:57:06
4081,2022-05-28 10:33:35
4082,2022-05-26 05:56:21
4083,2022-05-28 00:31:22
4084,2022-05-29 03:57:51
4085,2022-05-29 05:44:53
4086,2022-05-28 11:43:18
4087,2022-05-27 05:16:07
4088,2022-05-25 09:19:12
4089,2022-05-28 16:03:50
4090,2022-05-21 22:58:53
4091,2022-05-26 04:28:16
4092,2022-05-23 18:20:13
4093,2022-05-26 06:42:56
4094,2022-05-25 22:53:24
4095,2022-05-20 22:52:25
4096,2022-05-28 01:57:54
4097,2022-05-21 20:42:00
4098,2022-05-30 07:41:30
4099,2022-05-28 06:25:38
4100,2022-05-27 19:14:18
4101,2022-05-21 20:48:05
4102,2022-05-20 21:39:47
4103,2022-05-30 01:54:14
4104,2022-05-24 06:52:41
4105,2022-05-25 01:43:34
4106,2022-05-21 20:16:58
4107,2022-05-25 13:06:22
4108,2022-05-29 20:22:41
4109,2022-05-30 07:14:36
4110,2022-05-27 20:44:57
4111,2022-05-29 21:19:15
4112,2022-05-27 17:19:36
4113,2022-05-21 05:44:14
4114,2022-05-21 11:35:42
4115,2022-05-24 03:03:22
4116,2022-05-20 15:53:57
4117,2022-05-25 06:33:51
4118,2022-05-24 09:23:45
4119,2022-05-29 20:10:53
4120,2022-05-21 06:08:07
4121,2022-05-21 22:37:01
4122,2022-05-27 17:50:13
4123,2022-05-28 01:50:24
4124,2022-05-24 00:39:48
4125,2022-05-25 18:24:58
4126,2022-05-27 10:23:29
4127,2022-05-21 22:40:07
4128,2022-05-22 02:30:45
4129,2022-05-24 16:43:04
4130,2022-05-27 11:21:56
4131,2022-05-22 22:35:43
4132,2022-05-29 12:09:38
4133,2022-05-29 18:10:28
4134,2022-05-24 02:45:58
4135,2022-05-20 14:10:19
4136,2022-05-28 21:07:57
4137,2022-05-21 15:48:36
4138,2022-05-24 16:01:42
4139,2022-05-23 07:53:41
4140,2022-05-25 05:15:21
4141,2022-05-24 14:35:04
4142,2022-05-22 19:22:48
4143,2022-05-27 19:49:21
4144,2022-05-26 19:27:56
4145,2022-05-28 08:58:31
4146,2022-05-22 16:30:53
4147,2022-05-29 17:51:38
4148,2022-05-28 01:19:17
4149,2022-05-26 01:42:01
4150,2022-05-26 09:32:35
4151,2022-05-25 19:35:18
4152,2022-05-25 18:46:46
4153,2022-05-27 04:19:01
4154,2022-05-21 02:48:40
4155,2022-05-23 06:35:34
4156,2022-05-21 16:14:55
4157,2022-05-22 04:31:46
4158,2022-05-28 14:23:25
4159,2022-05-25 18:38:51
4160,2022-05-21 11:12:30
4161,2022-05-26 19:40:31
4162,2022-05-26 19:46:54
4163,2022-05-25 17:11:57
4164,2022-05-27 06:41:54
4165,2022-05-22 15:33:38
4166,2022-05-28 13:36:32
4167,2022-05-27 06:40:21
4168,2022-05-23 11:43:11
4169,2022-05-26 01:32:11
4170,2022-05-26 03:04:49
4171,2022-05-21 00:08:04
4172,2022-05-30 02:14:22
4173,2022-05-20 17:37:13
4174,2022-05-29 23:10:15
4175,2022-05-22 21:43:50
4176,2022-05-21 01:44:44
4177,2022-05-29 14:16:03
4178,2022-05-24 04:33:04
4179,2022-05-29 22:19:51
4180,2022-05-29 05:49:38
4181,2022-05-28 00:23:31
4182,2022-05-27 20:05:04
4183,2022-05-29 22:18:04
4184,2022-05-24 11:28:00
4185,2022-05-25 20:53:51
4186,2022-05-25 13:29:40
4187,2022-05-24 12:44:48
4188,2022-05-29 04:15:31
4189,2022-05-27 22:07:12
4190,2022-05-25 23:27:43
4191,2022-05-25 01:46:54
4192,2022-05-21 02:16:53
4193,2022-05-26 11:41:33
4194,2022-05-28 21:45:06
4195,2022-05-30 06:52:13
4196,2022-05-28 14:49:41
4197,2022-05-29 23:46:48
4198,2022-05-22 02:47:47
4199,2022-05-21 12:24:25
4200,2022-05-29 16:19:36
4201,2022-05-22 14:06:45
4202,2022-05-23 06:45:22
4203,2022-05-28 06:20:34
4204,2022-05-29 14:28:05
4205,2022-05-21 13:41:23
4206,2022-05-23 05:29:33
4207,2022-05-29 07:47:54
4208,2022-05-20 18:57:36
4209,2022-05-25 22:27:41
4210,2022-05-28 16:35:51
4211,2022-05-26 02:46:03
4212,2022-05-29 12:39:02
4213,2022-05-22 09:22:59
4214,2022-05-24 04:41:04
4215,2022-05-28 02:34:44
4216,2022-05-29 21:19:23
4217,2022-05-25 04:33:21
4218,2022-05-24 21:01:10
4219,2022-05-23 07:35:25
4220,2022-05-24 14:04:34
4221,2022-05-23 01:11:50
4222,2022-05-22 15:34:01
4223,2022-05-29 01:35:04
4224,2022-05-29 20:38:26
4225,2022-05-26 01:26:01
4226,2022-05-25 23:33:54
4227,2022-05-27 14:23:28
4228,2022-05-21 11:45:39
4229,2022-05-25 23:26:01
4230,2022-05-21 04:35:32
4231,2022-05-26 20:42:02
4232,2022-05-30 08:35:22
4233,2022-05-26 21:17:35
4234,2022-05-26 20:52:02
4235,2022-05-24 06:34:58
4236,2022-05-22 17:30:14
4237,2022-05-28 15:11:07
4238,2022-05-27 23:46:59
4239,2022-05-22 18:30:25
4240,2022-05-22 18:27:22
4241,2022-05-24 14:22:31
4242,2022-05-29 09:18:34
4243,2022-05-23 20:13:28
4244,2022-05-21 17:07:14
4245,2022-05-20 16:41:26
4246,2022-05-25 18:11:44
4247,2022-05-30 01:25:52
4248,2022-05-23 06:33:39
4249,2022-05-27 06:22:22
4250,2022-05-27 18:18:30
4251,2022-05-23 04:39:27
4252,2022-05-28 16:00:03
4253,2022-05-27 08:07:32
4254,2022-05-27 16:15:01
4255,2022-05-25 08:54:52
4256,2022-05-26 07:08:09
4257,2022-05-23 04:58:21
4258,2022-05-29 01:26:48
4259,2022-05-23 09:20:50
4260,2022-05-22 06:08:17
4261,2022-05-21 05:33:08
4262,2022-05-25 11:02:46
4263,2022-05-24 06:32:25
4264,2022-05-24 22:06:15
4265,2022-05-25 00:36:43
4266,2022-05-25 20:56:02
4267,2022-05-28 14:18:27
4268,2022-05-25 02:48:15
4269,2022-05-21 23:11:23
4270,2022-05-24 09:15:33
4271,2022-05-23 02:07:42
4272,2022-05-21 16:12:31
4273,2022-05-29 20:49:59
4274,2022-05-29 12:23:00
4275,2022-05-21 00:56:07
4276,2022-05-22 06:26:57
4277,2022-05-25 14:01:45
4278,2022-05-21 21:25:27
4279,2022-05-26 17:03:44
4280,2022-05-23 07:52:34
4281,2022-05-21 03:29:28
4282,2022-05-26 02:32:14
4283,2022-05-21 05:14:24
4284,2022-05-27 03:25:59
4285,2022-05-24 23:21:29
4286,2022-05-25 07:13:19
4287,2022-05-21 04:48:02
4288,2022-05-28 03:51:13
4289,2022-05-23 07:42:23
4290,2022-05-21 16:28:45
4291,2022-05-28 03:36:41
4292,2022-05-24 21:24:30
4293,2022-05-22 11:15:36
4294,2022-05-27 20:55:48
4295,2022-05-28 10:10:42
4296,2022-05-23 12:29:59
4297,2022-05-29 07:58:14
4298,2022-05-26 00:30:18
4299,2022-05-25 10:40:53
4300,2022-05-27 05:15:43
4301,2022-05-21 21:52:43
4302,2022-05-27 02:44:10
4303,2022-05-20 13:00:52
4304,2022-05-21 01:00:04
4305,2022-05-27 20:26:45
4306,2022-05-22 10:32:11
4307,2022-05-27 23:17:36
4308,2022-05-23 10:16:31
4309,2022-05-26 23:25:29
4310,2022-05-27 01:53:46
4311,2022-05-24 02:29:52
4312,2022-05-26 23:06:22
4313,2022-05-24 09:59:02
4314,2022-05-25 02:12:55
4315,2022-05-22 15:50:43
4316,2022-05-23 10:49:09
4317,2022-05-25 13:37:50
4318,2022-05-27 03:42:25
4319,2022-05-21 11:26:28
4320,2022-05-26 21:44:06
4321,2022-05-22 04:31:41
4322,2022-05-29 18:40:35
4323,2022-05-28 10:21:34
4324,2022-05-26 03:52:13
4325,2022-05-22 13:32:30
4326,2022-05-24 17:58:51
4327,2022-05-25 23:05:06
4328,2022-05-26 04:31:55
4329,2022-05-27 11:16:45
4330,2022-05-23 07:06:05
4331,2022-05-30 02:35:46
4332,2022-05-29 03:30:29
4333,2022-05-25 19:11:21
4334,2022-05-27 19:46:40
4335,2022-05-27 18:08:51
4336,2022-05-23 07:35:21
4337,2022-05-23 23:49:00
4338,2022-05-20 19:02:10
4339,2022-05-29 02:13:43
4340,2022-05-27 10:58:49
4341,2022-05-27 17:20:33
4342,2022-05-30 04:50:40
4343,2022-05-28 02:14:22
4344,2022-05-25 03:09:40
4345,2022-05-27 17:54:18
4346,2022-05-30 02:11:02
4347,2022-05-25 09:16:27
4348,2022-05-28 09:32:50
4349,2022-05-28 02:31:12
4350,2022-05-25 23:07:27
4351,2022-05-27 21:31:02
4352,2022-05-26 03:02:03
4353,2022-05-29 15:28:13
4354,2022-05-24 15:52:30
4355,2022-05-21 10:32:01
4356,2022-05-29 02:31:39
4357,2022-05-23 01:33:00
4358,2022-05-22 07:47:15
4359,2022-05-26 17:57:24
4360,2022-05-29 23:14:32
4361,2022-05-25 06:07:17
4362,2022-05-24 15:15:12
4363,2022-05-28 01:43:25
4364,2022-05-26 20:27:42
4365,2022-05-21 23:26:11
4366,2022-05-21 19:52:50
4367,2022-05-24 21:13:47
4368,2022-05-24 17:44:05
4369,2022-05-25 09:19:00
4370,2022-05-21 11:57:22
4371,2022-05-22 04:38:33
4372,2022-05-27 13:59:37
4373,2022-05-28 17:34:48
4374,2022-05-30 02:46:18
4375,2022-05-21 12:32:44
4376,2022-05-22 11:00:07
4377,2022-05-28 12:36:58
4378,2022-05-24 00:14:32
4379,2022-05-22 16:53:27
4380,2022-05-28 15:27:42
4381,2022-05-29 09:09:44
4382,2022-05-25 02:40:49
4383,2022-05-21 22:27:46
4384,2022-05-22 02:31:53
4385,2022-05-20 12:55:01
4386,2022-05-25 05:05:55
4387,2022-05-21 07:32:40
4388,2022-05-29 12:23:53
4389,2022-05-27 21:15:48
4390,2022-05-25 17:25:04
4391,2022-05-25 07:31:09
4392,2022-05-28 08:40:25
4393,2022-05-22 20:11:02
4394,2022-05-20 13:56:41
4395,2022-05-28 16:10:18
4396,2022-05-22 07:48:31
4397,2022-05-21 13:19:57
4398,2022-05-29 23:56:49
4399,2022-05-28 09:06:33
4400,2022-05-20 20:20:04
4401,2022-05-26 13:22:42
4402,2022-05-27 03:42:08
4403,2022-05-27 08:55:07
4404,2022-05-25 06:37:49
4405,2022-05-28 04:08:51
4406,2022-05-20 12:04:16
4407,2022-05-24 06:31:37
4408,2022-05-23 23:17:55
